ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-07-01,896.1804000805627,1038.2013629964388,1525.56271578252,896.1804000805627,896.1804000805627,390.52978209892524,390.52978209892524,390.52978209892524,-4.846182000016272,-4.846182000016272,-4.846182000016272,395.37596409894144,395.37596409894144,395.37596409894144,0.0,0.0,0.0,1286.710182179488
2021-07-02,896.1698890005131,1005.7331189530572,1512.909601070986,896.1698890005131,896.1698890005131,373.5343331706326,373.5343331706326,373.5343331706326,-26.34894694769263,-26.34894694769263,-26.34894694769263,399.8832801183252,399.8832801183252,399.8832801183252,0.0,0.0,0.0,1269.7042221711456
2021-07-03,896.1593779204635,1048.1907569612486,1566.1602897186726,896.1593779204635,896.1593779204635,409.78740547708225,409.78740547708225,409.78740547708225,5.516960428034703,5.516960428034703,5.516960428034703,404.2704450490475,404.2704450490475,404.2704450490475,0.0,0.0,0.0,1305.9467833975457
2021-07-04,896.1488668404139,1060.61225000782,1547.072626256279,896.1488668404139,896.1488668404139,418.22550118610366,418.22550118610366,418.22550118610366,9.757778783409508,9.757778783409508,9.757778783409508,408.46772240269416,408.46772240269416,408.46772240269416,0.0,0.0,0.0,1314.3743680265175
2021-07-05,896.1383557603644,1092.5185513092654,1562.8369682685206,896.1383557603644,896.1383557603644,427.7317135906391,427.7317135906391,427.7317135906391,15.325618498887742,15.325618498887742,15.325618498887742,412.4060950917514,412.4060950917514,412.4060950917514,0.0,0.0,0.0,1323.8700693510036
2021-07-06,896.1278446803149,1054.6688923005663,1529.4689488615177,896.1278446803149,896.1278446803149,398.4250058586195,398.4250058586195,398.4250058586195,-17.592997133791453,-17.592997133791453,-17.592997133791453,416.0180029924109,416.0180029924109,416.0180029924109,0.0,0.0,0.0,1294.5528505389343
2021-07-07,896.1173336002653,1083.910099732838,1581.1230387031137,896.1173336002653,896.1173336002653,437.4258319416136,437.4258319416136,437.4258319416136,18.187768371047238,18.187768371047238,18.187768371047238,419.23806357056634,419.23806357056634,419.23806357056634,0.0,0.0,0.0,1333.5431655418788
2021-07-08,896.1068225202157,1099.9236195187505,1570.0798221113707,896.1068225202157,896.1068225202157,417.1575887615539,417.1575887615539,417.1575887615539,-4.8461820001063325,-4.8461820001063325,-4.8461820001063325,422.0037707616602,422.0037707616602,422.0037707616602,0.0,0.0,0.0,1313.2644112817695
2021-07-09,896.0963114401662,1033.1136736573394,1559.9396020284166,896.0963114401662,896.0963114401662,397.90722082409945,397.90722082409945,397.90722082409945,-26.348946947625148,-26.348946947625148,-26.348946947625148,424.25616777172456,424.25616777172456,424.25616777172456,0.0,0.0,0.0,1294.0035322642657
2021-07-10,896.0858003601167,1092.5434634448825,1575.0949700317508,896.0858003601167,896.0858003601167,431.45745023956135,431.45745023956135,431.45745023956135,5.516960428077912,5.516960428077912,5.516960428077912,425.9404898114835,425.9404898114835,425.9404898114835,0.0,0.0,0.0,1327.543250599678
2021-07-11,896.0752892800671,1074.3357635850746,1577.6424312254303,896.0752892800671,896.0752892800671,436.7645517529186,436.7645517529186,436.7645517529186,9.75777878344173,9.75777878344173,9.75777878344173,427.00677296947686,427.00677296947686,427.00677296947686,0.0,0.0,0.0,1332.8398410329855
2021-07-12,896.0647782000175,1091.717082292604,1580.2716159760091,896.0647782000175,896.0647782000175,442.73604397131743,442.73604397131743,442.73604397131743,15.325618498868012,15.325618498868012,15.325618498868012,427.4104254724494,427.4104254724494,427.4104254724494,0.0,0.0,0.0,1338.8008221713349
2021-07-13,896.054267119968,1046.0632635132927,1554.7224688421052,896.054267119968,896.054267119968,409.5197603378326,409.5197603378326,409.5197603378326,-17.592997133774762,-17.592997133774762,-17.592997133774762,427.1127574716073,427.1127574716073,427.1127574716073,0.0,0.0,0.0,1305.5740274578006
2021-07-14,896.0437560399184,1099.3215554686808,1581.7106874501694,896.0437560399184,896.0437560399184,444.2692336203428,444.2692336203428,444.2692336203428,18.18776837100126,18.18776837100126,18.18776837100126,426.08146524934153,426.08146524934153,426.08146524934153,0.0,0.0,0.0,1340.3129896602613
2021-07-15,896.0332449598689,1072.166103752038,1566.0720450131444,896.0332449598689,896.0332449598689,419.444883384989,419.444883384989,419.444883384989,-4.846181999811998,-4.846181999811998,-4.846181999811998,424.291065384801,424.291065384801,424.291065384801,0.0,0.0,0.0,1315.4781283448579
2021-07-16,896.0227338798193,1032.9869478424919,1529.8586585420592,896.0227338798193,896.0227338798193,395.3743270341191,395.3743270341191,395.3743270341191,-26.348946947737193,-26.348946947737193,-26.348946947737193,421.72327398185627,421.72327398185627,421.72327398185627,0.0,0.0,0.0,1291.3970609139383
2021-07-17,896.0122227997697,1071.7672422798182,1565.9385378147979,896.0122227997697,896.0122227997697,423.88428601696313,423.88428601696313,423.88428601696313,5.516960428048387,5.516960428048387,5.516960428048387,418.3673255889148,418.3673255889148,418.3673255889148,0.0,0.0,0.0,1319.8965088167329
2021-07-18,896.0017117197202,1067.381674566769,1567.9455402045764,896.0017117197202,896.0017117197202,423.978004757239,423.978004757239,423.978004757239,9.75777878343265,9.75777878343265,9.75777878343265,414.2202259738064,414.2202259738064,414.2202259738064,0.0,0.0,0.0,1319.9797164769593
2021-07-19,895.9912006396706,1067.7749378702047,1573.6735947357854,895.9912006396706,895.9912006396706,424.61255100866003,424.61255100866003,424.61255100866003,15.325618498951465,15.325618498951465,15.325618498951465,409.2869325097086,409.2869325097086,409.2869325097086,0.0,0.0,0.0,1320.6037516483307
2021-07-20,895.980689559621,1039.6370247499638,1544.2423166251522,895.980689559621,895.980689559621,385.9874584958444,385.9874584958444,385.9874584958444,-17.592997133796345,-17.592997133796345,-17.592997133796345,403.58045562964077,403.58045562964077,403.58045562964077,0.0,0.0,0.0,1281.9681480554655
2021-07-21,895.9701784795715,1085.3293464878,1569.8409239748728,895.9701784795715,895.9701784795715,415.30964304513304,415.30964304513304,415.30964304513304,18.187768370991815,18.187768370991815,18.187768370991815,397.12187467414117,397.12187467414117,397.12187467414117,0.0,0.0,0.0,1311.2798215247044
2021-07-22,895.959667399522,1036.0522360993039,1532.0720560923046,895.959667399522,895.959667399522,385.09407953449784,385.09407953449784,385.09407953449784,-4.846181999813041,-4.846181999813041,-4.846181999813041,389.94026153431093,389.94026153431093,389.94026153431093,0.0,0.0,0.0,1281.0537469340197
2021-07-23,895.9491563194724,992.4049290260314,1476.7676838373745,895.9491563194724,895.9491563194724,355.72355888203344,355.72355888203344,355.72355888203344,-26.348946947669706,-26.348946947669706,-26.348946947669706,382.0725058297031,382.0725058297031,382.0725058297031,0.0,0.0,0.0,1251.672715201506
2021-07-24,895.9386452394228,1026.500538215433,1503.8379235263062,895.9386452394228,895.9386452394228,379.07999641972555,379.07999641972555,379.07999641972555,5.516960428091596,5.516960428091596,5.516960428091596,373.56303599163397,373.56303599163397,373.56303599163397,0.0,0.0,0.0,1275.0186416591484
2021-07-25,895.9281341593733,1014.2214470375594,1502.3037675576138,895.9281341593733,895.9281341593733,374.22121036019564,374.22121036019564,374.22121036019564,9.757778783421797,9.757778783421797,9.757778783421797,364.4634315767738,364.4634315767738,364.4634315767738,0.0,0.0,0.0,1270.1493445195688
2021-07-26,895.9176230793237,1020.4131499290886,1514.0801105716037,895.9176230793237,895.9176230793237,370.15754192987424,370.15754192987424,370.15754192987424,15.325618498933418,15.325618498933418,15.325618498933418,354.83192343094083,354.83192343094083,354.83192343094083,0.0,0.0,0.0,1266.075165009198
2021-07-27,895.9071119992742,965.5052040889299,1464.7715864458728,895.9071119992742,895.9071119992742,327.13978282718256,327.13978282718256,327.13978282718256,-17.59299713374139,-17.59299713374139,-17.59299713374139,344.732779960924,344.732779960924,344.732779960924,0.0,0.0,0.0,1223.0468948264568
2021-08-01,895.8545565990264,952.8249925938734,1440.5620346554551,895.8545565990264,895.8545565990264,299.55155453857554,299.55155453857554,299.55155453857554,9.757778783412718,9.757778783412718,9.757778783412718,289.7937757551628,289.7937757551628,289.7937757551628,0.0,0.0,0.0,1195.406111137602
2021-08-02,895.8440455189769,936.0927329598165,1425.4667910197968,895.8440455189769,895.8440455189769,293.7970487547634,293.7970487547634,293.7970487547634,15.325618498915373,15.325618498915373,15.325618498915373,278.471430255848,278.471430255848,278.471430255848,0.0,0.0,0.0,1189.6410942737402
2021-08-03,895.8335344389272,890.5408868667606,1397.1694650790732,895.8335344389272,895.8335344389272,249.63315196122468,249.63315196122468,249.63315196122468,-17.592997133762974,-17.592997133762974,-17.592997133762974,267.2261490949877,267.2261490949877,267.2261490949877,0.0,0.0,0.0,1145.466686400152
2021-08-04,895.8230233588777,931.7692015508026,1436.3761649835149,895.8230233588777,895.8230233588777,274.3237428065136,274.3237428065136,274.3237428065136,18.187768371043557,18.187768371043557,18.187768371043557,256.13597443547,256.13597443547,256.13597443547,0.0,0.0,0.0,1170.1467661653912
2021-08-05,895.8125122788282,889.1279246844618,1405.0913359715523,895.8125122788282,895.8125122788282,240.429041612306,240.429041612306,240.429041612306,-4.846181999993159,-4.846181999993159,-4.846181999993159,245.27522361229916,245.27522361229916,245.27522361229916,0.0,0.0,0.0,1136.2415538911341
2021-08-06,895.8020011987786,871.1928411925719,1334.289939192977,895.8020011987786,895.8020011987786,208.36423706727848,208.36423706727848,208.36423706727848,-26.348946947704096,-26.348946947704096,-26.348946947704096,234.71318401498257,234.71318401498257,234.71318401498257,0.0,0.0,0.0,1104.166238266057
2021-08-07,895.7914901258395,879.2971891417221,1392.7140284061484,895.7914901258395,895.7914901258395,230.0298038666572,230.0298038666572,230.0298038666572,5.516960428178017,5.516960428178017,5.516960428178017,224.5128434384792,224.5128434384792,224.5128434384792,0.0,0.0,0.0,1125.8212939924967
2021-08-08,895.7809790529002,864.2585279678427,1371.6315405568942,895.7809790529002,895.7809790529002,224.48746242242078,224.48746242242078,224.48746242242078,9.757778783403635,9.757778783403635,9.757778783403635,214.72968363901714,214.72968363901714,214.72968363901714,0.0,0.0,0.0,1120.268441475321
2021-08-09,895.770467979961,845.6956910011637,1364.1514994928348,895.770467979961,895.770467979961,220.73618409489643,220.73618409489643,220.73618409489643,15.325618498895643,15.325618498895643,15.325618498895643,205.41056559600077,205.41056559600077,205.41056559600077,0.0,0.0,0.0,1116.5066520748574
2021-08-10,895.7599569070219,838.2806268374095,1337.3522519784012,895.7599569070219,895.7599569070219,178.99973793199618,178.99973793199618,178.99973793199618,-17.59299713379021,-17.59299713379021,-17.59299713379021,196.5927350657864,196.5927350657864,196.5927350657864,0.0,0.0,0.0,1074.759694839018
2021-08-11,895.7494458340827,865.8646402984244,1346.5098568496362,895.7494458340827,895.7494458340827,206.49074473019374,206.49074473019374,206.49074473019374,18.18776837110475,18.18776837110475,18.18776837110475,188.302976359089,188.302976359089,188.302976359089,0.0,0.0,0.0,1102.2401905642764
2021-08-12,895.7389347611435,813.1654591919998,1330.6589509599341,895.7389347611435,895.7389347611435,175.71075884325387,175.71075884325387,175.71075884325387,-4.846181999994202,-4.846181999994202,-4.846181999994202,180.55694084324807,180.55694084324807,180.55694084324807,0.0,0.0,0.0,1071.4496936043975
2021-08-13,895.7284236882043,785.8250403501418,1280.2789361134157,895.7284236882043,895.7284236882043,147.0097274913771,147.0097274913771,147.0097274913771,-26.34894694772638,-26.34894694772638,-26.34894694772638,173.35867443910348,173.35867443910348,173.35867443910348,0.0,0.0,0.0,1042.7381511795813
2021-08-14,895.7179126152652,830.5799867430461,1293.2611521661534,895.7179126152652,895.7179126152652,172.2173257859034,172.2173257859034,172.2173257859034,5.516960428148489,5.516960428148489,5.516960428148489,166.70036535775492,166.70036535775492,166.70036535775492,0.0,0.0,0.0,1067.9352384011686
2021-08-15,895.707401542326,818.4185909996803,1316.916525749354,895.707401542326,895.707401542326,170.3201083117827,170.3201083117827,170.3201083117827,9.757778783392782,9.757778783392782,9.757778783392782,160.5623295283899,160.5623295283899,160.5623295283899,0.0,0.0,0.0,1066.0275098541088
2021-08-16,895.6968904693869,801.990896417424,1313.4931098218476,895.6968904693869,895.6968904693869,170.23886515859854,170.23886515859854,170.23886515859854,15.325618498875913,15.325618498875913,15.325618498875913,154.91324665972266,154.91324665972266,154.91324665972266,0.0,0.0,0.0,1065.9357556279854
2021-08-17,895.6863793964477,755.8289860653186,1267.3510415170178,895.6863793964477,895.6863793964477,132.11765759379978,132.11765759379978,132.11765759379978,-17.592997133773522,-17.592997133773522,-17.592997133773522,149.71065472757329,149.71065472757329,149.71065472757329,0.0,0.0,0.0,1027.8040369902474
2021-08-18,895.6758683235086,798.4216889063617,1308.1914024452653,895.6758683235086,895.6758683235086,163.08947336180992,163.08947336180992,163.08947336180992,18.1877683709175,18.1877683709175,18.1877683709175,144.9017049908924,144.9017049908924,144.9017049908924,0.0,0.0,0.0,1058.7653416853184
2021-08-19,895.6653572505693,784.2498046239867,1277.2188276667202,895.6653572505693,895.6653572505693,135.57799153039724,135.57799153039724,135.57799153039724,-4.8461819999952445,-4.8461819999952445,-4.8461819999952445,140.42417353039247,140.42417353039247,140.42417353039247,0.0,0.0,0.0,1031.2433487809665
2021-08-20,895.6548461776301,747.1671031031256,1247.7665781438732,895.6548461776301,895.6548461776301,109.8587719689226,109.8587719689226,109.8587719689226,-26.348946947658895,-26.348946947658895,-26.348946947658895,136.20771891658148,136.20771891658148,136.20771891658148,0.0,0.0,0.0,1005.5136181465527
2021-08-21,895.644335104691,779.924245756034,1259.3204812470203,895.644335104691,895.644335104691,137.69232953366406,137.69232953366406,137.69232953366406,5.516960428044914,5.516960428044914,5.516960428044914,132.17536910561915,132.17536910561915,132.17536910561915,0.0,0.0,0.0,1033.3366646383552
2021-08-22,895.6338240317518,768.9201367213284,1283.1439565851313,895.6338240317518,895.6338240317518,138.0029929851642,138.0029929851642,138.0029929851642,9.757778783425003,9.757778783425003,9.757778783425003,128.24521420173923,128.24521420173923,128.24521420173923,0.0,0.0,0.0,1033.636817016916
2021-08-23,895.6233129588126,783.1896268822545,1276.6740168469623,895.6233129588126,895.6233129588126,139.65789398901842,139.65789398901842,139.65789398901842,15.325618498857864,15.325618498857864,15.325618498857864,124.33227549016055,124.33227549016055,124.33227549016055,0.0,0.0,0.0,1035.281206947831
2021-08-24,895.6128018858734,765.3883861025392,1223.0812850859531,895.6128018858734,895.6128018858734,102.75751818225602,102.75751818225602,102.75751818225602,-17.59299713375684,-17.59299713375684,-17.59299713375684,120.35051531601286,120.35051531601286,120.35051531601286,0.0,0.0,0.0,998.3703200681294
2021-08-25,895.6022908129343,790.9668968324419,1288.6878066162237,895.6022908129343,895.6022908129343,134.40271551308638,134.40271551308638,134.40271551308638,18.18776837097869,18.18776837097869,18.18776837097869,116.21494714210769,116.21494714210769,116.21494714210769,0.0,0.0,0.0,1030.0050063260205
2021-08-26,895.5917797399951,741.0256871080398,1256.0470443079605,895.5917797399951,895.5917797399951,106.99761863033488,106.99761863033488,106.99761863033488,-4.846181999878943,-4.846181999878943,-4.846181999878943,111.84380063021383,111.84380063021383,111.84380063021383,0.0,0.0,0.0,1002.58939837033
2021-08-27,895.5812686670558,725.3459715100192,1242.9306726914615,895.5812686670558,895.5812686670558,80.81174607447124,80.81174607447124,80.81174607447124,-26.348946947591415,-26.348946947591415,-26.348946947591415,107.16069302206267,107.16069302206267,107.16069302206267,0.0,0.0,0.0,976.393014741527
2021-09-01,895.5287133023601,735.6137310408541,1227.3233969612556,895.5287133023601,895.5287133023601,95.21509988097581,95.21509988097581,95.21509988097581,18.18776837096924,18.18776837096924,18.18776837096924,77.02733151000659,77.02733151000659,77.02733151000659,0.0,0.0,0.0,990.7438131833359
2021-09-02,895.5182022294208,737.5437634342982,1194.250763846945,895.5182022294208,895.5182022294208,64.57522405706578,64.57522405706578,64.57522405706578,-4.846181999969005,-4.846181999969005,-4.846181999969005,69.4214060570348,69.4214060570348,69.4214060570348,0.0,0.0,0.0,960.0934262864866
2021-09-03,895.5076911564817,666.8634699862678,1152.6408639365384,895.5076911564817,895.5076911564817,34.93060399798889,34.93060399798889,34.93060399798889,-26.348946947613687,-26.348946947613687,-26.348946947613687,61.27955094560258,61.27955094560258,61.27955094560258,0.0,0.0,0.0,930.4382951544706
2021-09-04,895.4971800835424,709.7939297491506,1198.801197180629,895.4971800835424,895.4971800835424,58.14744734964137,58.14744734964137,58.14744734964137,5.516960428131333,5.516960428131333,5.516960428131333,52.63048692151003,52.63048692151003,52.63048692151003,0.0,0.0,0.0,953.6446274331838
2021-09-05,895.4866690106034,676.5518768829834,1189.158320693335,895.4866690106034,895.4866690106034,53.277637024885685,53.277637024885685,53.277637024885685,9.757778783406843,9.757778783406843,9.757778783406843,43.51985824147885,43.51985824147885,43.51985824147885,0.0,0.0,0.0,948.7643060354891
2021-09-06,895.4761579376641,687.1706187681846,1201.3555620817365,895.4761579376641,895.4761579376641,49.3354794366767,49.3354794366767,49.3354794366767,15.325618498923273,15.325618498923273,15.325618498923273,34.00986093775342,34.00986093775342,34.00986093775342,0.0,0.0,0.0,944.8116373743408
2021-09-07,895.4656468647249,657.3680310714008,1161.6161872426421,895.4656468647249,895.4656468647249,6.585457320384862,6.585457320384862,6.585457320384862,-17.592997133799994,-17.592997133799994,-17.592997133799994,24.17845445418486,24.17845445418486,24.17845445418486,0.0,0.0,0.0,902.0511041851098
2021-09-08,895.4551357917857,684.326205775308,1170.611744980849,895.4551357917857,895.4551357917857,32.3059276585905,32.3059276585905,32.3059276585905,18.18776837103043,18.18776837103043,18.18776837103043,14.118159287560074,14.118159287560074,14.118159287560074,0.0,0.0,0.0,927.7610634503761
2021-09-09,895.4446247188466,640.7835824628419,1139.4190522227734,895.4446247188466,895.4446247188466,-0.9117284663342354,-0.9117284663342354,-0.9117284663342354,-4.846181999881032,-4.846181999881032,-4.846181999881032,3.934453533546796,3.934453533546796,3.934453533546796,0.0,0.0,0.0,894.5328962525124
2021-09-10,895.4341136459074,615.5436998925256,1109.2989968542129,895.4341136459074,895.4341136459074,-32.605155370949745,-32.605155370949745,-32.605155370949745,-26.348946947635973,-26.348946947635973,-26.348946947635973,-6.25620842331377,-6.25620842331377,-6.25620842331377,0.0,0.0,0.0,862.8289582749576
2021-09-11,895.4236025729682,618.8269092125905,1135.6012730479683,895.4236025729682,895.4236025729682,-10.811761260755805,-10.811761260755805,-10.811761260755805,5.516960428027759,5.516960428027759,5.516960428027759,-16.328721688783563,-16.328721688783563,-16.328721688783563,0.0,0.0,0.0,884.6118413122124
2021-09-12,895.413091500029,621.375184339342,1113.6633899279796,895.413091500029,895.413091500029,-16.394179247191087,-16.394179247191087,-16.394179247191087,9.757778783397764,9.757778783397764,9.757778783397764,-26.15195803058885,-26.15195803058885,-26.15195803058885,0.0,0.0,0.0,879.0189122528379
2021-09-13,895.4025804270899,629.9382973274114,1130.5487921334325,895.4025804270899,895.4025804270899,-20.266023905954526,-20.266023905954526,-20.266023905954526,15.325618498903543,15.325618498903543,15.325618498903543,-35.59164240485807,-35.59164240485807,-35.59164240485807,0.0,0.0,0.0,875.1365565211354
2021-09-14,895.3920693541506,568.5850735655025,1079.5599512430513,895.3920693541506,895.3920693541506,-62.1064159543596,-62.1064159543596,-62.1064159543596,-17.592997133788966,-17.592997133788966,-17.592997133788966,-44.51341882057063,-44.51341882057063,-44.51341882057063,0.0,0.0,0.0,833.285653399791
2021-09-15,895.3815582812115,612.6504309701228,1116.369703925202,895.3815582812115,895.3815582812115,-34.59827039894113,-34.59827039894113,-34.59827039894113,18.187768371020987,18.187768371020987,18.187768371020987,-52.78603876996211,-52.78603876996211,-52.78603876996211,0.0,0.0,0.0,860.7832878822703
2021-09-16,895.3710472082723,566.326058608761,1086.5474090888604,895.3710472082723,895.3710472082723,-65.1307821350764,-65.1307821350764,-65.1307821350764,-4.84618199997109,-4.84618199997109,-4.84618199997109,-60.28460013510531,-60.28460013510531,-60.28460013510531,0.0,0.0,0.0,830.2402650731959
2021-09-17,895.3605361353332,549.4757023578184,1039.7626457583854,895.3605361353332,895.3605361353332,-93.24270773555689,-93.24270773555689,-93.24270773555689,-26.34894694764808,-26.34894694764808,-26.34894694764808,-66.8937607879088,-66.8937607879088,-66.8937607879088,0.0,0.0,0.0,802.1178283997763
2021-09-18,895.3500250623939,576.7671403556578,1069.960253797501,895.3500250623939,895.3500250623939,-66.99388874887472,-66.99388874887472,-66.99388874887472,5.516960428070968,5.516960428070968,5.516960428070968,-72.51084917694568,-72.51084917694568,-72.51084917694568,0.0,0.0,0.0,828.3561363135192
2021-09-19,895.3395139894548,578.7092903718358,1051.5440938668692,895.3395139894548,895.3395139894548,-67.29101536695165,-67.29101536695165,-67.29101536695165,9.757778783429988,9.757778783429988,9.757778783429988,-77.04879415038164,-77.04879415038164,-77.04879415038164,0.0,0.0,0.0,828.0484986225031
2021-09-20,895.3290029165156,580.8582367464994,1061.8286060460753,895.3290029165156,895.3290029165156,-65.11317965875904,-65.11317965875904,-65.11317965875904,15.325618498887183,15.325618498887183,15.325618498887183,-80.43879815764622,-80.43879815764622,-80.43879815764622,0.0,0.0,0.0,830.2158232577566
2021-09-21,895.3184918435765,538.8468519858759,1036.0586003382584,895.3184918435765,895.3184918435765,-100.2256789499059,-100.2256789499059,-100.2256789499059,-17.592997133734013,-17.592997133734013,-17.592997133734013,-82.6326818161719,-82.6326818161719,-82.6326818161719,0.0,0.0,0.0,795.0928128936705
2021-09-22,895.3079807706372,580.8777792396247,1079.5910951145386,895.3079807706372,895.3079807706372,-65.41706521445461,-65.41706521445461,-65.41706521445461,18.187768370975004,18.187768370975004,18.187768370975004,-83.6048335854296,-83.6048335854296,-83.6048335854296,0.0,0.0,0.0,829.8909155561826
2021-09-23,895.297469697698,577.4309146463098,1050.6400654600398,895.297469697698,895.297469697698,-88.19988786785596,-88.19988786785596,-88.19988786785596,-4.846181999972132,-4.846181999972132,-4.846181999972132,-83.35370586788385,-83.35370586788385,-83.35370586788385,0.0,0.0,0.0,807.097581829842
2021-09-24,895.2869586247589,530.1025820540247,1014.3237195399626,895.2869586247589,895.2869586247589,-108.25175506497708,-108.25175506497708,-108.25175506497708,-26.3489469475806,-26.3489469475806,-26.3489469475806,-81.90280811739646,-81.90280811739646,-81.90280811739646,0.0,0.0,0.0,787.0352035597818
2021-09-25,895.2764475518197,562.863335152167,1058.695643630882,895.2764475518197,895.2764475518197,-73.78419786393044,-73.78419786393044,-73.78419786393044,5.516960428041442,5.516960428041442,5.516960428041442,-79.30115829197189,-79.30115829197189,-79.30115829197189,0.0,0.0,0.0,821.4922496878893
2021-09-26,895.2659364788805,568.2315006880318,1092.4523408437883,895.2659364788805,895.2659364788805,-65.86538722493462,-65.86538722493462,-65.86538722493462,9.757778783420909,9.757778783420909,9.757778783420909,-75.62316600835553,-75.62316600835553,-75.62316600835553,0.0,0.0,0.0,829.4005492539459
2021-09-27,895.2554254059414,595.6714759096546,1072.2294702964255,895.2554254059414,895.2554254059414,-55.64231527347647,-55.64231527347647,-55.64231527347647,15.32561849886745,15.32561849886745,15.32561849886745,-70.96793377234393,-70.96793377234393,-70.96793377234393,0.0,0.0,0.0,839.613110132465
2021-10-01,895.2133811141847,567.7558662726342,1058.1383820406825,895.2133811141847,895.2133811141847,-71.68248344387307,-71.68248344387307,-71.68248344387307,-26.348946947692646,-26.348946947692646,-26.348946947692646,-45.333536496180436,-45.333536496180436,-45.333536496180436,0.0,0.0,0.0,823.5308976703117
2021-10-02,895.2028700412455,616.4198122086862,1112.4719394661597,895.2028700412455,895.2028700412455,-32.50539911070045,-32.50539911070045,-32.50539911070045,5.516960428157389,5.516960428157389,5.516960428157389,-38.022359538857835,-38.022359538857835,-38.022359538857835,0.0,0.0,0.0,862.6974709305451
2021-10-03,895.1923589683063,647.5613733368535,1124.9601214987968,895.1923589683063,895.1923589683063,-20.97983724709938,-20.97983724709938,-20.97983724709938,9.757778783410053,9.757778783410053,9.757778783410053,-30.73761603050943,-30.73761603050943,-30.73761603050943,0.0,0.0,0.0,874.2125217212069
2021-10-04,895.1818478953671,630.9307231779153,1139.343664108338,895.1818478953671,895.1818478953671,-8.360716762749897,-8.360716762749897,-8.360716762749897,15.325618498849405,15.325618498849405,15.325618498849405,-23.6863352615993,-23.6863352615993,-23.6863352615993,0.0,0.0,0.0,886.8211311326172
2021-10-05,895.1713368848369,592.0984555076476,1100.3464347631366,895.1713368848369,895.1713368848369,-34.66959164062827,-34.66959164062827,-34.66959164062827,-17.592997133777175,-17.592997133777175,-17.592997133777175,-17.07659450685109,-17.07659450685109,-17.07659450685109,0.0,0.0,0.0,860.5017452442087
2021-10-06,895.1608258743067,657.2473318350611,1149.453144304736,895.1608258743067,895.1608258743067,7.0745782792711935,7.0745782792711935,7.0745782792711935,18.187768371026745,18.187768371026745,18.187768371026745,-11.113190091755554,-11.113190091755554,-11.113190091755554,0.0,0.0,0.0,902.235404153578
2021-10-07,895.1503148637765,621.5733088142277,1126.0963676003828,895.1503148637765,895.1503148637765,-10.839471809953201,-10.839471809953201,-10.839471809953201,-4.846182000063234,-4.846182000063234,-4.846182000063234,-5.993289809889968,-5.993289809889968,-5.993289809889968,0.0,0.0,0.0,884.3108430538233
2021-10-08,895.1398038532465,601.4313652945702,1124.9536266184928,895.1398038532465,895.1398038532465,-28.25111482569139,-28.25111482569139,-28.25111482569139,-26.34894694761499,-26.34894694761499,-26.34894694761499,-1.9021678780763953,-1.9021678780763953,-1.9021678780763953,0.0,0.0,0.0,866.8886890275551
2021-10-09,895.1292928427163,652.3724059891654,1145.1941301939564,895.1292928427163,895.1292928427163,6.5078366793406275,6.5078366793406275,6.5078366793406275,5.516960428127862,5.516960428127862,5.516960428127862,0.9908762512127655,0.9908762512127655,0.9908762512127655,0.0,0.0,0.0,901.6371295220569
2021-10-10,895.1187818321862,655.5003745354906,1154.4412906843302,895.1187818321862,895.1187818321862,12.294095040752335,12.294095040752335,12.294095040752335,9.757778783400974,9.757778783400974,9.757778783400974,2.536316257351362,2.536316257351362,2.536316257351362,0.0,0.0,0.0,907.4128768729386
2021-10-11,895.108270821656,678.5496059815691,1164.6349619059292,895.108270821656,895.108270821656,17.933438875740293,17.933438875740293,17.933438875740293,15.325618498932856,15.325618498932856,15.325618498932856,2.607820376807438,2.607820376807438,2.607820376807438,0.0,0.0,0.0,913.0417096973963
2021-10-12,895.0977598111258,622.6614388156391,1126.2920639869205,895.0977598111258,895.0977598111258,-16.487788118644502,-16.487788118644502,-16.487788118644502,-17.59299713376049,-17.59299713376049,-17.59299713376049,1.1052090151159886,1.1052090151159886,1.1052090151159886,0.0,0.0,0.0,878.6099716924813
2021-10-13,895.0872488005957,673.7132308286733,1145.1312553924088,895.0872488005957,895.0872488005957,16.144639572570878,16.144639572570878,16.144639572570878,18.187768370946664,18.187768370946664,18.187768370946664,-2.0431287983757898,-2.0431287983757898,-2.0431287983757898,0.0,0.0,0.0,911.2318883731666
2021-10-14,895.0767377900655,623.8676308050486,1127.8086071327066,895.0767377900655,895.0767377900655,-11.724607847969253,-11.724607847969253,-11.724607847969253,-4.846181999946934,-4.846181999946934,-4.846181999946934,-6.878425848022318,-6.878425848022318,-6.878425848022318,0.0,0.0,0.0,883.3521299420963
2021-10-15,895.0662267795353,607.7813094273922,1098.1290588711634,895.0662267795353,895.0662267795353,-39.759333306713486,-39.759333306713486,-39.759333306713486,-26.348946947727036,-26.348946947727036,-26.348946947727036,-13.410386358986441,-13.410386358986441,-13.410386358986441,0.0,0.0,0.0,855.3068934728218
