ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-05-22,23.832066700313128,29.219049731543787,42.081683541918444,23.832066700313128,23.832066700313128,11.918504954173494,11.918504954173494,11.918504954173494,0.277565918500381,0.277565918500381,0.277565918500381,11.640939035673112,11.640939035673112,11.640939035673112,0.0,0.0,0.0,35.75057165448662
2022-05-23,23.83183948869162,29.26564952472664,41.96727318991564,23.83183948869162,23.83183948869162,12.060432509270072,12.060432509270072,12.060432509270072,0.3667490234018793,0.3667490234018793,0.3667490234018793,11.693683485868194,11.693683485868194,11.693683485868194,0.0,0.0,0.0,35.89227199796169
2022-05-24,23.831612277070114,28.767735861657016,41.10834294689991,23.831612277070114,23.831612277070114,11.180660444881228,11.180660444881228,11.180660444881228,-0.551929203835903,-0.551929203835903,-0.551929203835903,11.73258964871713,11.73258964871713,11.73258964871713,0.0,0.0,0.0,35.01227272195134
2022-05-25,23.831385065448607,29.532155519969162,42.13446158658588,23.831385065448607,23.831385065448607,12.123630742489695,12.123630742489695,12.123630742489695,0.366781248223073,0.366781248223073,0.366781248223073,11.756849494266623,11.756849494266623,11.756849494266623,0.0,0.0,0.0,35.9550158079383
2022-05-26,23.8311578538271,29.453367688380496,41.60839874123809,23.8311578538271,23.8311578538271,11.705304876251661,11.705304876251661,11.705304876251661,-0.06047854999803399,-0.06047854999803399,-0.06047854999803399,11.765783426249698,11.765783426249698,11.765783426249698,0.0,0.0,0.0,35.53646273007876
2022-05-27,23.83093064220559,28.585681325895546,41.057295270638015,23.83093064220559,23.83093064220559,11.298755731058236,11.298755731058236,11.298755731058236,-0.46011495202370256,-0.46011495202370256,-0.46011495202370256,11.75887068308194,11.75887068308194,11.75887068308194,0.0,0.0,0.0,35.12968637326382
2022-06-01,23.829794584098057,29.631904309139312,42.24804433645013,23.829794584098057,23.829794584098057,11.849508754244225,11.849508754244225,11.849508754244225,0.3667812482243977,0.3667812482243977,0.3667812482243977,11.482727506019826,11.482727506019826,11.482727506019826,0.0,0.0,0.0,35.67930333834228
2022-06-02,23.82956737247655,28.76098791518677,41.89292301212605,23.82956737247655,23.82956737247655,11.321271562183284,11.321271562183284,11.321271562183284,-0.06047854999799103,-0.06047854999799103,-0.06047854999799103,11.381750112181276,11.381750112181276,11.381750112181276,0.0,0.0,0.0,35.15083893465983
2022-06-03,23.829340160855043,28.720185861346433,40.96288608744217,23.829340160855043,23.829340160855043,10.807464633785429,10.807464633785429,10.807464633785429,-0.4601149520214598,-0.4601149520214598,-0.4601149520214598,11.267579585806889,11.267579585806889,11.267579585806889,0.0,0.0,0.0,34.63680479464047
2022-06-04,23.829112949233537,28.857983109238557,41.32342925846111,23.829112949233537,23.829112949233537,11.203040570080413,11.203040570080413,11.203040570080413,0.061426515736217,0.061426515736217,0.061426515736217,11.141614054344195,11.141614054344195,11.141614054344195,0.0,0.0,0.0,35.03215351931395
2022-06-05,23.82888573761203,29.022962793451324,41.526995266022446,23.82888573761203,23.82888573761203,11.283058539389872,11.283058539389872,11.283058539389872,0.27756591849827683,0.27756591849827683,0.27756591849827683,11.005492620891594,11.005492620891594,11.005492620891594,0.0,0.0,0.0,35.1119442770019
2022-06-06,23.82865852599052,28.619359021176574,41.11685507083273,23.82865852599052,23.82865852599052,11.227824433504738,11.227824433504738,11.227824433504738,0.3667490234010637,0.3667490234010637,0.3667490234010637,10.861075410103675,10.861075410103675,10.861075410103675,0.0,0.0,0.0,35.056482959495256
2022-06-07,23.828431314369013,27.87850100779325,40.30458658720812,23.828431314369013,23.828431314369013,10.15848862315578,10.15848862315578,10.15848862315578,-0.5519292038359708,-0.5519292038359708,-0.5519292038359708,10.710417826991751,10.710417826991751,10.710417826991751,0.0,0.0,0.0,33.98691993752479
2022-06-08,23.82820410274751,28.29696436962637,41.07964752424013,23.82820410274751,23.82820410274751,10.922520746639973,10.922520746639973,10.922520746639973,0.36678124822302416,0.36678124822302416,0.36678124822302416,10.55573949841695,10.55573949841695,10.55573949841695,0.0,0.0,0.0,34.75072484938748
2022-06-09,23.827976891126003,27.967769149645278,39.96727527217532,23.827976891126003,23.827976891126003,10.33890995497733,10.33890995497733,10.33890995497733,-0.06047854999794804,-0.06047854999794804,-0.06047854999794804,10.39938850497528,10.39938850497528,10.39938850497528,0.0,0.0,0.0,34.16688684610333
2022-06-10,23.827749679504493,27.483309159018162,39.80180628363948,23.827749679504493,23.827749679504493,9.783686681542747,9.783686681542747,9.783686681542747,-0.4601149520241934,-0.4601149520241934,-0.4601149520241934,10.24380163356694,10.24380163356694,10.24380163356694,0.0,0.0,0.0,33.61143636104724
2022-06-11,23.827522467882986,27.639187335843683,40.265125461347296,23.827522467882986,23.827522467882986,10.152888000861422,10.152888000861422,10.152888000861422,0.06142651573534133,0.06142651573534133,0.06142651573534133,10.09146148512608,10.09146148512608,10.09146148512608,0.0,0.0,0.0,33.98041046874441
2022-06-12,23.827295256261483,27.702448250608125,40.310769712094235,23.827295256261483,23.827295256261483,10.222417273543824,10.222417273543824,10.222417273543824,0.27756591849933804,0.27756591849933804,0.27756591849933804,9.944851355044484,9.944851355044484,9.944851355044484,0.0,0.0,0.0,34.049712529805305
2022-06-13,23.827068044639972,27.535478156713374,40.12918367923214,23.827068044639972,23.827068044639972,10.173157887264862,10.173157887264862,10.173157887264862,0.3667490234006559,0.3667490234006559,0.3667490234006559,9.806408863864206,9.806408863864206,9.806408863864206,0.0,0.0,0.0,34.000225931904836
2022-06-14,23.826840833018466,26.425173809917556,39.050514698382706,23.826840833018466,23.826840833018466,9.12655014755999,9.12655014755999,9.12655014755999,-0.5519292038368332,-0.5519292038368332,-0.5519292038368332,9.678479351396824,9.678479351396824,9.678479351396824,0.0,0.0,0.0,32.953390980578455
2022-06-15,23.82661362139696,27.792106975430755,39.86399014019562,23.82661362139696,23.82661362139696,9.930051306143916,9.930051306143916,9.930051306143916,0.3667812482243489,0.3667812482243489,0.3667812482243489,9.563270057919567,9.563270057919567,9.563270057919567,0.0,0.0,0.0,33.756664927540875
2022-06-16,23.826386409775452,26.50428012505654,39.34408900075521,23.826386409775452,23.826386409775452,9.402327551486533,9.402327551486533,9.402327551486533,-0.060478549997905084,-0.060478549997905084,-0.060478549997905084,9.46280610148444,9.46280610148444,9.46280610148444,0.0,0.0,0.0,33.22871396126199
2022-06-17,23.826159198153945,26.39018094117861,39.02857575636596,23.826159198153945,23.826159198153945,8.9187742693191,8.9187742693191,8.9187742693191,-0.46011495202269326,-0.46011495202269326,-0.46011495202269326,9.378889221341794,9.378889221341794,9.378889221341794,0.0,0.0,0.0,32.74493346747305
2022-06-18,23.82593198653244,26.901823094979306,39.37872921911969,23.82593198653244,23.82593198653244,9.374486711083797,9.374486711083797,9.374486711083797,0.06142651573635666,0.06142651573635666,0.06142651573635666,9.31306019534744,9.31306019534744,9.31306019534744,0.0,0.0,0.0,33.200418697616236
2022-06-19,23.825704774910932,27.552012389117227,40.00119747923262,23.825704774910932,23.825704774910932,9.544131674360903,9.544131674360903,9.544131674360903,0.2775659184987537,0.2775659184987537,0.2775659184987537,9.26656575586215,9.26656575586215,9.26656575586215,0.0,0.0,0.0,33.36983644927184
2022-06-20,23.82547756328942,27.654727693141282,39.877325824710354,23.82547756328942,23.82547756328942,9.607079749933572,9.607079749933572,9.607079749933572,0.3667490234002482,0.3667490234002482,0.3667490234002482,9.240330726533323,9.240330726533323,9.240330726533323,0.0,0.0,0.0,33.43255731322299
2022-06-21,23.825250351667915,25.992966875544155,38.72627646351749,23.825250351667915,23.825250351667915,8.683006780464877,8.683006780464877,8.683006780464877,-0.5519292038361057,-0.5519292038361057,-0.5519292038361057,9.234935984300982,9.234935984300982,9.234935984300982,0.0,0.0,0.0,32.50825713213279
2022-06-22,23.82502314004641,27.84415486243305,40.00770934600381,23.82502314004641,23.82502314004641,9.61738396843993,9.61738396843993,9.61738396843993,0.36678124822141833,0.36678124822141833,0.36678124822141833,9.250602720218511,9.250602720218511,9.250602720218511,0.0,0.0,0.0,33.44240710848634
2022-06-23,23.8247959284249,26.564772768641316,39.37093577284292,23.8247959284249,23.8247959284249,9.226704782726465,9.226704782726465,9.226704782726465,-0.06047854999978559,-0.06047854999978559,-0.06047854999978559,9.28718333272625,9.28718333272625,9.28718333272625,0.0,0.0,0.0,33.05150071115136
2022-06-24,23.824568716803395,26.301459445002997,39.014346637024836,23.824568716803395,23.824568716803395,8.884044189415203,8.884044189415203,8.884044189415203,-0.46011495202331,-0.46011495202331,-0.46011495202331,9.344159141438512,9.344159141438512,9.344159141438512,0.0,0.0,0.0,32.7086129062186
2022-06-25,23.824341505181888,27.1951532853294,39.25842238806949,23.824341505181888,23.824341505181888,9.482071477759929,9.482071477759929,9.482071477759929,0.06142651573225995,0.06142651573225995,0.06142651573225995,9.42064496202767,9.42064496202767,9.42064496202767,0.0,0.0,0.0,33.306412982941815
2022-06-26,23.82411429356038,27.466769829237276,39.51039858167691,23.82411429356038,23.82411429356038,9.792966355479678,9.792966355479678,9.792966355479678,0.2775659184998149,0.2775659184998149,0.2775659184998149,9.515400436979863,9.515400436979863,9.515400436979863,0.0,0.0,0.0,33.61708064904006
2022-06-27,23.823887081938874,27.916958561920733,40.34441787071697,23.823887081938874,23.823887081938874,9.993596899787084,9.993596899787084,9.993596899787084,0.3667490233998404,0.3667490233998404,0.3667490233998404,9.626847876387243,9.626847876387243,9.626847876387243,0.0,0.0,0.0,33.81748398172596
2022-07-01,23.822978235452844,26.92929061906649,40.0709671247398,23.822978235452844,23.822978235452844,9.737577147975388,9.737577147975388,9.737577147975388,-0.4601149520239267,-0.4601149520239267,-0.4601149520239267,10.197692099999315,10.197692099999315,10.197692099999315,0.0,0.0,0.0,33.56055538342823
2022-07-02,23.82275102383134,27.589744386431132,40.118471547757125,23.82275102383134,23.82275102383134,10.420529742472649,10.420529742472649,10.420529742472649,0.061426515735166276,0.061426515735166276,0.061426515735166276,10.359103226737483,10.359103226737483,10.359103226737483,0.0,0.0,0.0,34.24328076630399
2022-07-03,23.82252381220983,28.48950406041897,40.72077443691059,23.82252381220983,23.82252381220983,10.799922530754198,10.799922530754198,10.799922530754198,0.27756591849829504,0.27756591849829504,0.27756591849829504,10.522356612255905,10.522356612255905,10.522356612255905,0.0,0.0,0.0,34.622446342964025
